Date,AN8068571086,AT0000746409,AU000000BPT9,AU000000ERA9,AU000000ORG5,AU0000088338,BMG2108M2182,BMG2178K1009,BMG5320C1082,BMG6359F1370,BRCMIGACNPR3,BRCPLEACNPB9,BREGIEACNOR9,BRELETACNPB7,BRLIGTACNOR2,BRPETRACNPR6,BRSBSPACNOR5,BRTRPLACNPR1,CA00208D4084,CA13321L1085,CA1363851017,CA1367178326,CA29250N1050,CA2927661025,CA3495531079,CA4530384086,CA6744822033,CA74022D4075,CA8672241079,CA89346D1078,CH0048265513,CL0000000035,CL0002694637,CLP3615W1037,CLP3710M1090,CLP371861061,CNE000000HW5,CNE000000SK7,CNE1000002Z3,CNE1000003D8,CNE1000006Z4,CZ0005112300,DE0007037129,DE000ENAG999,ES0116870314,ES0130670112,ES0144580Y14,ES0173093024,ES0173516115,FI0009007132,FR0000051070,FR0000120271,FR0013181864,GB0001500809,GB0003395000,GB0004478896,GB0006449366,GB0007908733,GB0007980591,GB00B033F229,GB00B19Z1432,GB00B1FH8J72,GB00B39J2M42,GB00B572ZV91,GB00BDR05C01,GB00BNNTLN49,GB00BP6MXD84,GRS298343005,HK0002007356,HK0003000038,HK0006000050,HU0000153937,ID1000053705,INE002A01018,INE029A01011,INE036A01016,INE094A01015,INE103A01014,INE129A01019,INE213A01029,INE242A01010,INE245A01021,IT0001233417,IT0003128367,IT0003132476,IT0005495657,JP3180400008,JP3228600007,JP3246400000,JP3350800003,JP3522200009,JP3526600006,JP3573000001,JP3585800000,JP3600200004,JP3605400005,JP3845400005,JP3850200001,KR7003480001,KR7010950004,KR7015760002,KR7036460004,LU0075646355,MHY8564W1030,MYL4324OO009,MYL4677OO000,MYL5347OO009,MYL5681OO001,MYL6033OO004,NL0000360618,NL00150003E1,NO0003078800,NO0005052605,NO0010199151,NZCENE0001S6,PHY0001Z1040,PHY5764J1483,PHY6885F1067,PK0022501016,PLPKN0000018,PTEDP0AM0009,RU0009024277,RU0009062467,TH0355A10Z04,TH0465010005,TH0471010Y04,TRATUPRS91E8,US00130H1059,US0188021085,US0236081024,US0255371017,US03743Q1085,US0495601058,US1258961002,US12653C1080,US1270971039,US1307881029,US15189T1079,US1667641005,US20825C1045,US2091151041,US2333311072,US25179M1036,US25746U1097,US2620371045,US26441C2044,US26875P1012,US26884L1098,US2810201077,US29364G1031,US29670G1022,US30034W1062,US30040W1080,US30161N1019,US30231G1022,US3379321074,US4062161017,US4198701009,US42330P1075,US4234521015,US42809H1077,US5526901096,US6267171022,US62955J1034,US6361801011,US65339F1012,US65473P1057,US6708371033,US6745991058,US6752321025,US6826801036,US69331C1080,US69351T1060,US7034811015,US7234841010,US7237871071,US7445731067,US75281A1097,US78454L1008,US8168511090,US8425871071,US8454671095,US88642R1095,US9026531049,US9026811052,US91913Y1001,US92939U1060,US9694571004,US98389B1008,ZAE000006896
2000-11-30,35281.65,1313.34,15.84,199.04,664.3,305.19,244.74,3424.78,314.48,6420.02,1146.7,1016.54,737.47,1428.53,1504.58,10913.62,2208.45,140.5,348.44,915.44,3037.73,1125.83,4120.81,229.51,294.74,10911.26,1033.19,1220.96,4939.26,2266.36,8402.3,1079.72,1289.95,367.0,2951.24,2538.78,261.88,46.48,304.49,212.83,586.56,1218.36,22596.18,43389.52,7449.0,17133.68,10791.18,1219.94,19959.04,2988.63,59.82,105790.76,549.63,185.71,62.26,186.8,20.34,7874.57,175313.97,13652.92,147.27,3656.75,5590.66,116.63,13047.94,1355.41,128611.85,2436.07,9712.72,6455.14,7360.71,1293.12,349.5,7380.0,693.1,626.83,925.91,150.95,834.73,3431.3,2153.8,342.96,5406.05,45601.97,48204.67,2219.71,6729.83,16467.43,7191.4,3735.06,5389.55,12804.68,7914.44,31997.37,1152.03,6473.56,3003.41,2883.53,140.82,1231.87,12112.14,1099.98,232.8,1215.67,296.84,1799.53,10381.57,392.15,3540.88,1288.12,709.34,289.69,10695.68,1192.1,680.94,137.77,540.51,196.47,321.47,1859.12,8931.5,6869.66,1228.86,1666.45,352.94,164.65,2599.96,23745.41,2518.35,6088.91,14799.25,6381.66,803.97,3365.9,1497.87,578.44,408.0,11189.03,53437.15,14423.14,7895.88,5412.16,4285.49,14274.0,396.59,33102.93,4980.59,1819.46,7473.28,9030.88,995.11,1601.25,3205.7,21096.64,305904.5,6722.37,14869.59,1116.25,632.79,1482.25,5425.21,1957.09,2466.65,2551.78,2236.5,11776.07,3126.78,1722.72,7977.03,366.29,1191.44,10620.91,6050.7,866.04,3945.61,1439.21,9165.89,180.08,644.57,4997.68,20472.28,192.44,2259.94,976.62,599.28,1913.07,2578.71,15663.48,9201.5,4691.31
2000-12-31,45489.11,1531.28,18.03,222.27,654.22,315.05,265.63,3713.71,309.42,8642.34,1294.4,1038.54,767.38,1568.14,1611.2,10610.08,2541.21,157.24,359.73,968.08,3035.26,1335.3,4549.83,235.87,316.09,11279.45,1287.96,1767.97,5627.16,2470.69,9692.93,1045.16,1328.93,380.52,2944.77,2576.94,294.29,59.76,371.43,225.66,725.97,1590.53,23451.78,46437.29,8155.67,18041.31,11299.73,1276.34,19508.49,3453.47,56.73,109998.22,677.8,347.44,67.41,236.67,21.43,7945.72,181777.16,15541.29,123.97,3807.39,5467.92,130.14,13494.74,1346.7,131379.95,2558.13,10379.57,7541.79,7880.43,1662.42,344.44,7651.47,782.78,584.33,1024.97,153.22,951.99,3661.05,2311.17,416.31,5289.63,47132.49,51087.24,2398.08,7475.96,16616.27,6651.85,3780.03,5214.91,12652.93,8316.83,33584.74,1112.06,6724.17,2884.4,2806.69,181.47,1223.72,11941.79,1185.23,247.36,1446.43,301.58,1907.79,9482.38,373.85,3358.63,1321.83,823.74,290.75,11276.34,1346.3,681.23,151.93,590.7,225.0,356.34,2287.69,9914.28,6701.16,1356.83,1502.99,362.57,161.83,2788.0,25347.51,2518.35,6354.77,14960.11,8557.22,928.61,3834.85,2195.24,907.68,408.94,12347.13,55109.63,14518.88,8161.65,5554.82,7833.85,15939.3,591.1,31441.04,6410.95,2178.45,5090.79,9291.65,1300.28,1736.87,3605.25,22357.66,302211.1,7192.36,16150.49,1220.9,858.5,2181.42,6436.58,2094.01,2722.89,3097.16,2472.18,12691.56,6267.83,1902.78,8957.32,446.73,1404.91,7741.89,6548.89,1383.8,4035.65,1998.93,10425.53,300.13,933.58,4754.83,21566.84,259.72,2476.17,1115.61,684.07,2262.97,2729.95,17573.09,9813.53,4294.2
2001-01-31,43703.7,1573.01,17.4,207.12,697.03,335.09,308.41,3540.66,289.29,8621.89,1622.36,1278.79,853.22,1721.1,1818.48,12476.33,3187.51,184.33,366.21,996.05,3562.81,1280.71,3934.21,238.32,309.6,10024.54,1252.72,1958.6,5107.17,2336.64,9577.04,1306.76,1326.91,417.84,3269.31,3275.39,289.2,55.11,376.05,216.51,687.58,1703.05,21190.04,42023.7,8220.27,18816.24,12283.01,1372.47,21004.71,3295.05,56.26,109028.64,715.7,368.22,62.41,236.64,27.95,7358.12,193763.54,14658.72,135.72,3503.81,4604.71,143.96,13535.56,1227.41,128803.59,2482.28,9713.48,7377.87,7634.94,1834.08,352.64,8735.3,1000.97,628.59,1332.6,153.3,987.91,4335.11,2663.55,487.97,4787.71,44928.33,52018.92,2780.56,6079.91,15527.25,6516.27,3729.12,5032.06,12210.62,7394.43,29666.86,1193.34,6486.84,2845.95,2739.32,150.43,985.2,13290.87,1106.7,272.51,1302.93,307.89,1877.14,10299.81,397.38,3827.27,1335.54,789.85,367.45,11582.67,903.23,729.09,170.8,670.34,364.08,349.19,2239.31,9513.79,7442.1,1480.3,1703.07,376.29,206.49,3091.52,26379.71,2409.71,5595.63,13914.51,7035.09,932.23,3570.12,2106.65,815.49,358.96,10747.17,54354.16,14966.88,7406.96,5034.47,7041.08,14702.21,460.61,26974.75,5133.45,1915.08,4346.32,7778.09,1125.14,1694.0,3356.97,19268.8,292521.2,6346.37,18351.41,1186.51,779.9,2559.22,6113.93,1868.5,2610.37,2921.24,2068.16,10259.38,5483.07,1776.83,8388.48,432.08,1304.63,5516.1,6079.68,1376.87,3658.14,1776.83,8771.38,258.44,744.41,4165.84,18926.93,225.8,2673.52,1137.02,628.6,2102.47,2432.0,18509.06,8600.45,4861.98
2001-02-28,36277.5,1737.59,16.61,179.72,695.41,325.5,320.59,4074.97,358.0,8284.38,1344.64,1179.16,787.05,1516.71,1475.67,12143.5,3233.17,198.87,348.9,1069.77,3459.21,1315.94,4281.91,228.41,346.09,9831.67,1354.02,2220.01,5715.6,2410.93,14849.78,1279.11,1325.11,401.85,3000.37,2953.6,294.29,57.27,453.97,273.37,764.43,1612.56,20178.14,38962.28,7491.17,18121.62,13598.46,1313.78,20772.81,3460.88,70.66,104537.02,752.37,360.93,63.0,282.91,29.47,7671.52,186274.61,13601.42,155.13,3503.07,4648.96,115.67,12547.66,1258.52,127125.17,2248.3,10913.23,7706.47,8058.3,1618.35,287.5,9373.0,1134.46,653.05,1290.48,144.24,1052.63,4398.31,2823.33,620.83,4320.96,41599.53,51960.11,2798.39,6338.25,16261.27,6743.16,4112.4,5377.84,12752.53,7594.29,32121.87,1290.52,7031.22,2896.58,2911.06,142.04,1135.6,13117.43,1146.23,305.01,1568.24,295.26,1820.66,10382.6,379.08,3723.14,1491.72,853.32,414.94,11325.45,903.91,703.87,177.5,672.78,361.03,337.07,1852.11,8912.11,7069.06,1488.37,1605.01,410.92,185.67,2130.23,26475.08,2607.23,5786.35,15294.7,7169.44,905.97,3867.41,2358.12,793.49,367.29,11975.82,55907.53,13608.81,7816.1,5179.98,7323.76,15596.72,483.26,30058.01,5117.02,1873.31,4854.58,8526.91,1220.66,1731.8,3032.87,20816.42,281744.9,6419.29,17741.04,1206.54,880.66,2777.62,6342.98,1823.4,2836.98,2898.02,2045.48,11506.43,5835.7,1807.98,8861.27,473.45,1283.03,5403.84,6626.92,1309.54,3936.08,1710.83,9607.57,261.94,625.31,4570.77,20075.0,260.34,2721.01,1244.33,661.94,2237.04,2676.41,19724.71,9522.29,5243.24
2001-03-31,33017.72,1660.73,15.82,149.97,597.31,261.02,259.55,3685.12,360.46,7574.29,1131.74,1041.01,831.47,1567.07,1307.46,9795.8,2483.87,156.29,341.32,1101.67,3545.4,1279.3,4355.08,239.73,358.41,9986.62,1357.45,1879.29,5714.32,2496.3,13776.57,1491.8,886.09,429.28,3102.8,2746.25,618.48,104.25,458.59,286.23,807.77,1535.45,19020.16,36436.08,7124.86,17520.36,12814.99,1231.63,21659.95,3363.76,62.99,100474.7,698.88,461.0,58.32,288.17,26.58,7572.67,186034.44,13521.26,147.31,3382.42,4810.51,103.21,11481.97,1161.07,119398.66,2100.9,11020.89,6982.52,7662.19,1377.58,271.91,8804.08,1232.49,553.27,1168.82,135.5,879.66,4058.36,2734.75,423.38,4145.1,39661.37,52346.08,2646.89,6320.12,14259.45,6054.05,3849.06,5033.46,11524.33,7668.55,30118.9,1173.37,6568.93,2726.92,2724.64,125.61,1213.79,9714.52,987.1,1009.63,1667.58,282.63,1348.55,9646.86,380.39,3384.68,1418.82,795.34,345.81,10945.85,882.01,674.08,153.39,516.41,310.45,315.86,1880.7,7955.84,6937.98,1696.43,1478.03,379.26,95.34,1864.35,24491.68,2514.0,5618.95,15120.97,7127.91,925.41,3888.66,2711.84,792.4,433.18,13399.7,56288.09,14054.14,7864.86,5675.95,7477.94,15886.75,414.96,32665.87,4812.86,2244.98,4118.25,8362.35,1250.38,1669.5,2585.81,20996.45,279888.1,6253.57,15746.2,1232.28,818.19,2478.39,6961.74,2347.7,2999.63,2791.52,2115.77,10777.69,6423.0,1791.43,9164.13,494.13,1212.43,4583.2,6389.5,1191.0,3886.43,1545.1,8976.02,277.69,654.77,4784.53,22760.31,247.83,2525.46,1310.36,662.48,2169.94,2550.39,20741.11,10310.92,5468.66
2001-04-30,38261.79,1671.53,19.09,171.47,618.66,277.18,256.5,3584.08,516.38,8752.81,1035.26,969.36,816.02,1340.05,963.75,11054.9,2361.11,145.83,402.39,1324.14,3809.37,1363.78,3994.28,311.03,368.37,11179.64,1432.72,2202.27,6218.85,3038.81,17250.12,1438.21,1078.43,406.53,3041.44,2747.95,586.09,138.61,476.95,282.57,879.92,1569.43,20433.98,38334.03,7780.49,17824.16,13291.42,1245.97,22620.55,3598.33,61.67,110281.95,810.63,476.57,61.81,291.46,30.17,7357.76,201899.31,13593.93,163.88,3382.13,4758.41,119.91,11364.69,1141.23,128125.23,2292.17,10471.52,6739.0,7279.31,1354.58,222.64,7706.84,1249.52,569.81,1207.18,127.27,931.79,4197.41,2695.35,510.06,4428.29,39560.39,54766.73,2884.48,7237.45,15439.88,6985.99,4131.94,5436.59,13360.97,7893.09,32306.3,1362.73,7054.64,2996.4,2960.17,127.96,1391.25,11057.16,950.65,970.67,1986.22,300.0,1534.73,7930.0,394.77,3046.2,1298.08,808.94,409.95,11613.42,1061.27,727.42,114.01,474.15,288.18,330.58,1972.29,8138.28,7847.71,1704.44,1486.85,356.91,81.24,2467.6,23369.07,2465.17,5758.91,15873.8,8021.03,881.48,4113.38,3006.6,850.94,390.92,14673.03,61904.12,15215.75,7941.84,5978.29,7582.02,16877.37,563.65,35738.33,5415.2,2602.88,3209.24,8912.5,1236.58,2092.1,2655.74,22100.69,306222.6,6786.64,18514.09,1239.95,907.27,2742.29,7797.65,2629.0,3694.34,3196.63,2219.23,10532.75,6129.92,1718.18,11152.46,554.99,1281.52,3472.6,7994.14,1298.14,4251.94,1880.69,9658.16,300.59,699.83,5686.76,15171.38,331.24,2618.77,1294.33,715.5,2943.78,2600.03,20411.96,10684.18,5971.88
2001-05-31,36374.67,1376.17,24.0,170.18,795.69,279.19,268.69,3655.96,572.3,7468.49,872.1,868.77,784.85,917.32,819.85,11448.91,2002.59,108.66,392.79,1429.5,4111.74,1285.42,4200.0,413.86,360.6,10626.1,1477.08,2146.73,5972.25,3248.98,16997.09,1601.56,1114.32,512.64,3300.56,2739.71,637.21,182.6,531.93,350.43,937.52,1596.53,19807.35,38239.26,6980.24,17285.35,11692.53,1130.59,21794.8,3906.55,57.58,107896.82,790.02,463.16,61.71,387.99,28.41,7767.98,198887.28,13951.07,171.06,3475.41,5223.25,134.99,11874.22,1189.27,130271.6,1961.48,10342.34,6629.62,7415.37,1430.35,277.08,8793.63,1245.69,624.76,1175.85,122.56,1078.43,4477.08,2749.63,616.09,4127.42,38443.42,51552.83,2739.43,7831.36,17049.16,7510.64,4338.62,5845.94,14201.24,8324.55,34613.01,1426.6,7453.09,3274.78,3209.27,143.98,1632.48,12142.43,1146.3,978.32,1957.25,282.63,1519.23,6663.01,433.98,3020.16,1387.99,784.3,388.58,11143.22,1136.78,664.51,178.36,488.56,352.73,321.17,2090.51,7400.17,9816.46,1787.82,1666.45,370.21,570.7,1820.88,24156.2,2429.62,6119.79,16172.02,7467.98,938.83,3899.17,2390.66,906.26,374.86,13707.18,61615.92,16556.92,8311.23,6377.6,7533.53,16402.35,544.7,35292.35,5205.04,2421.59,3528.53,9506.67,1234.79,1783.24,2576.29,21707.01,306741.1,6865.04,20053.97,1236.28,921.21,2001.08,7633.69,2479.37,3788.55,2789.88,2261.76,10242.61,6464.07,1715.06,11103.34,549.59,1252.18,4413.33,8715.03,2230.84,4232.41,2072.78,10691.78,304.78,624.01,5622.64,15268.67,386.65,2629.21,1333.0,722.81,2700.47,2744.65,19093.63,10398.8,6545.45
2001-06-30,30384.36,1252.79,21.53,148.81,870.1,223.61,259.52,3901.56,494.25,5463.67,1061.89,960.11,989.51,1000.09,862.38,10564.94,2046.96,132.95,363.91,1167.21,3612.78,1357.94,4405.94,383.41,361.68,10195.26,1341.37,1631.24,5657.16,2964.59,13117.5,1713.37,1034.68,495.01,3053.39,2479.85,528.01,196.21,490.65,344.92,918.28,1343.76,20943.04,39671.64,7239.55,16884.66,11561.64,1208.01,20152.04,3578.96,69.94,103671.13,636.17,475.86,58.37,350.35,29.96,8075.76,184778.72,12849.86,163.6,3594.96,5236.95,123.28,10943.61,1169.67,123390.93,1428.14,10470.29,7100.48,8208.79,1399.85,321.83,8254.87,1198.98,580.45,1140.12,114.88,1168.52,4719.76,2559.16,543.97,3595.94,37055.05,48770.93,2408.06,7831.0,16595.72,7965.16,4444.49,5765.75,15656.32,8539.07,35036.56,1486.23,8205.3,3257.66,3175.79,145.9,1480.32,11911.13,1099.39,895.02,1566.58,290.53,1464.98,7153.6,494.11,2890.0,1423.89,710.82,363.69,11293.97,1036.32,695.16,151.11,436.19,400.57,296.61,1859.64,7161.23,9087.5,2139.09,1799.91,408.76,572.03,1906.03,22905.81,2303.2,5859.08,14873.75,6364.4,989.82,3659.99,1989.59,717.95,389.42,9581.34,58055.64,14577.46,8449.21,6622.9,6794.55,14875.91,372.3,30112.75,4122.05,2174.21,3632.79,8509.71,1379.8,1515.26,2877.5,20522.75,301902.3,7203.25,15274.31,1239.55,797.95,1559.77,7202.27,2149.24,3317.52,2167.21,2057.19,10587.25,5644.19,1761.82,9851.11,485.28,1171.87,4335.91,8027.58,1353.65,4016.34,1674.92,10169.77,304.78,658.1,5630.88,15080.57,308.56,2282.17,1453.54,732.02,2252.74,2800.01,15967.89,9763.89,6071.18
2001-07-31,31019.17,1413.99,21.07,155.8,923.61,184.89,241.21,3627.12,462.28,4233.52,969.71,934.56,867.47,1084.05,658.68,10090.45,1941.59,121.65,375.42,1111.28,3587.08,1322.98,4333.38,384.09,363.09,11194.3,1151.75,1489.4,6083.77,2712.48,10268.21,1665.77,1106.95,480.95,2882.97,2356.28,437.61,142.76,495.25,293.56,807.73,1207.87,22667.38,41611.3,7824.69,17278.33,11849.17,1220.36,20190.98,3329.75,80.46,105354.78,561.1,492.7,58.81,362.21,22.93,8226.47,186940.83,12749.46,158.34,3618.57,5121.78,121.43,10052.87,1266.92,125058.6,1586.02,10534.64,6541.06,7634.41,1494.33,526.18,7129.01,1184.91,584.6,1028.86,102.01,1076.58,5049.61,2289.1,536.0,3449.5,40745.8,48631.05,2425.74,7567.76,16260.36,7745.8,4336.53,5615.52,15281.68,8775.31,31902.91,1552.62,8858.88,3235.71,3086.92,133.41,1374.75,10208.08,997.31,791.44,1346.59,295.26,1534.73,8584.23,572.54,3124.3,1327.21,830.43,378.24,11304.8,1075.54,779.99,156.05,415.79,329.13,276.36,1666.18,7927.88,7992.45,1986.78,1612.16,407.88,532.42,1658.34,20378.46,2260.09,5391.17,14499.08,6492.71,817.43,3531.59,1908.59,743.01,363.61,9370.14,58714.11,14626.34,8433.06,6959.42,6829.59,15005.39,314.2,29921.07,4105.58,2301.53,4574.38,8312.43,1387.49,1310.17,2677.84,18083.84,288665.1,6795.61,15046.97,1270.38,606.57,1575.57,6918.34,2062.97,3467.79,1536.45,1903.97,9497.14,5449.61,1683.14,10318.5,491.13,1082.64,5756.69,6568.88,1351.01,3582.51,1672.92,9737.71,304.78,604.29,5249.49,16209.0,324.94,1976.01,1418.09,729.14,2162.09,2584.96,16234.43,9286.16,5348.71
2001-08-31,28277.95,1347.33,24.91,148.79,1039.12,200.24,225.94,3742.63,389.18,3542.87,971.55,921.99,707.63,1065.21,637.74,9743.8,1869.94,116.83,369.54,1277.65,3306.19,1310.85,4285.22,363.34,391.49,10700.74,1098.53,1281.66,6159.21,2697.95,9190.2,1939.74,1337.18,505.6,2934.28,2453.07,418.83,138.94,481.48,289.88,826.94,1216.71,22235.27,41811.58,8448.55,17552.63,12350.25,1274.28,20572.9,4263.31,87.92,109440.37,589.93,483.43,58.8,338.71,26.17,8254.41,190502.28,13179.92,168.67,3757.46,5054.02,129.69,10102.1,1271.61,121608.28,1779.38,10118.14,6533.05,8113.08,1452.01,460.62,6955.38,1110.2,530.13,929.67,96.09,1004.59,4534.31,2233.28,492.85,3507.49,40261.99,53066.52,2538.25,7880.43,16775.96,8208.22,4518.2,6161.13,14426.88,9445.02,34900.25,1588.34,9254.33,3423.36,3239.45,133.99,1729.49,11348.95,995.17,637.5,1405.3,295.26,1658.76,8829.73,535.94,3150.35,1417.64,900.71,388.45,11560.93,1002.38,859.28,163.85,371.68,323.53,285.75,1770.8,7766.96,8309.77,2619.19,1730.38,438.44,694.36,1745.4,17630.56,2403.27,5660.11,14747.18,5865.3,878.1,3106.52,2044.64,661.9,394.73,8951.83,58302.95,14731.38,8679.22,7130.72,5829.27,15615.63,297.27,30463.55,3672.38,2054.37,4434.28,8538.53,1499.4,1287.3,2610.89,17510.7,277535.9,7366.76,11973.96,1336.46,569.52,1545.24,6956.83,1937.75,3420.22,1257.01,1896.43,9558.69,5211.86,1710.41,10273.7,460.06,965.02,6349.0,6330.83,1071.2,3779.4,1723.14,9633.68,303.34,533.45,5603.18,15981.39,314.86,1744.43,1461.35,762.08,2518.14,2813.79,15787.03,9444.72,6169.59
2001-09-30,26373.51,1279.17,21.73,128.32,923.16,126.58,183.2,3699.46,361.5,3029.93,861.36,743.93,512.61,934.85,428.05,8681.48,1162.39,77.61,321.15,1268.12,2957.29,1266.85,4390.92,304.76,392.78,10777.76,1086.26,1105.43,6201.69,2298.52,8395.2,1733.57,890.93,436.72,2394.41,2044.88,377.05,139.27,509.02,271.55,851.02,946.54,21185.52,39208.8,8017.78,16441.0,12275.54,1166.71,17568.47,3735.26,78.12,99473.42,367.01,408.64,63.49,253.71,27.48,8209.12,185360.84,12586.64,175.73,3683.78,5145.49,120.07,9384.98,1290.49,107842.74,1470.01,9566.7,6600.33,8209.24,1460.92,446.27,5827.04,1006.9,536.8,882.9,103.8,894.25,4024.49,2192.0,415.03,3114.92,35562.21,49669.38,1983.77,7831.38,16429.75,8438.42,4606.51,6188.92,16205.47,9246.41,33727.99,1658.33,9054.66,3514.09,3197.22,131.22,1749.56,10265.07,870.52,534.46,1220.54,266.84,1682.01,8053.04,488.88,3020.17,1234.28,705.02,309.83,9783.71,658.32,797.54,147.94,284.18,248.3,235.47,1530.96,7759.78,7241.19,2411.76,1597.75,396.12,405.86,1407.12,6824.39,2476.05,5269.05,13928.79,5374.14,878.1,2648.36,1685.25,590.56,409.91,7838.06,54448.21,20501.88,8641.02,7091.19,4333.84,14722.59,268.04,29332.11,3359.96,1926.61,4287.67,7882.4,1426.6,1170.6,2507.8,14303.61,272351.6,8052.14,9691.78,1313.56,542.18,1319.72,5684.71,1590.07,3277.98,1172.89,1827.02,9417.99,4819.06,1704.18,9086.55,381.5,986.46,5884.45,4760.9,942.35,3363.42,1401.16,8853.41,244.21,442.6,5119.19,16540.08,298.49,1496.59,1439.18,737.58,2129.8,2626.99,13240.73,9703.24,5434.89
2001-10-31,27943.23,1014.03,23.89,144.18,984.85,164.17,228.99,3670.29,385.55,4330.4,888.9,638.84,521.27,1051.47,477.36,8724.33,1186.4,93.22,336.03,1258.91,3237.11,1261.03,4538.59,328.63,410.47,11057.24,1312.09,1335.57,6798.43,2417.58,9587.7,1718.57,889.66,465.19,2387.04,2095.75,398.35,139.94,522.74,319.23,923.07,1211.27,20715.28,39535.51,8046.9,16213.18,12400.9,1218.5,17705.88,3999.02,80.64,104053.0,455.57,404.36,59.66,271.0,25.93,8273.54,181153.33,12805.59,190.93,3560.35,5003.09,130.03,10574.74,1239.29,108235.27,1693.87,9328.24,6586.83,8099.2,1581.6,469.25,5586.07,1092.1,545.42,885.27,115.92,1056.4,4164.29,2076.09,433.82,3340.23,34189.46,50170.34,2176.07,7343.96,16190.05,8600.04,4675.73,6062.74,15862.21,8746.5,33599.26,1589.06,8853.49,3492.07,3203.46,145.24,1762.62,10083.44,996.64,545.61,1081.97,268.42,1589.25,7072.11,517.64,2916.02,1567.15,724.09,343.79,10175.84,622.53,988.07,135.78,255.69,184.07,260.0,1915.12,7215.35,8570.82,3428.67,1436.41,394.08,403.77,1652.67,7372.68,2337.98,5502.32,13501.64,6430.8,880.14,2860.4,2170.46,761.61,383.5,8323.47,94509.06,20745.44,8381.23,6780.96,4825.18,15213.37,295.02,29811.68,4084.63,2104.76,4629.77,8587.36,1555.02,1158.57,2330.47,13492.22,272697.3,7718.41,10600.91,1261.57,679.84,1533.61,5210.71,1680.96,3602.06,1498.06,1857.16,9338.64,4911.35,1687.81,9459.34,460.06,1025.78,6991.65,5001.26,1375.99,3570.99,1669.84,8166.05,230.33,568.74,4848.38,16613.62,297.27,1695.19,1440.19,786.57,2281.49,2587.11,14878.49,9771.55,5807.21
2001-11-30,27706.61,1068.42,24.2,141.18,974.79,200.81,229.13,3584.16,366.65,4437.46,1079.17,767.88,542.82,1030.22,662.14,8769.07,1491.2,204.95,346.52,1281.83,3028.04,1317.9,4589.8,325.42,400.07,10531.85,1177.97,1260.12,6687.86,2364.66,8999.39,1693.15,1020.61,488.95,2806.97,2282.09,449.6,144.92,486.13,311.94,937.64,1276.97,19668.55,38411.02,7850.51,16941.18,11576.13,1205.17,17162.93,3861.57,82.22,89968.18,370.23,399.05,61.6,265.01,25.11,7565.82,165910.22,12212.62,207.77,3363.31,4992.66,141.01,9413.13,1166.61,102828.59,1781.97,9476.12,6589.73,7813.12,1769.0,453.77,6374.64,1177.65,591.51,961.42,132.64,1093.01,4287.01,2212.71,507.44,3610.41,34691.14,47041.36,1977.9,6354.11,15293.21,7244.47,4288.39,5424.78,14064.39,7669.05,31151.54,1436.21,7556.3,3176.51,3041.71,157.4,1901.5,11565.51,1077.65,448.13,1184.53,296.84,1635.77,7807.93,580.38,3176.38,1407.49,653.18,295.93,10326.2,659.44,968.78,154.59,284.75,270.69,232.26,1919.29,6876.79,8614.04,3072.18,1663.79,425.41,411.31,1904.81,8806.04,2234.6,5626.02,13292.19,5731.64,800.5,3062.53,1731.51,698.09,402.32,7617.72,90730.88,21210.6,8196.59,6717.52,4333.62,15326.63,334.1,28057.6,4039.59,2079.18,4919.74,8156.33,1635.22,1209.1,2297.46,14306.82,258526.6,10054.45,9201.2,1267.67,696.45,1424.39,5153.06,1698.25,3258.17,1354.1,1778.78,9743.14,4321.99,1704.18,9339.8,480.95,1026.98,7084.56,5209.22,1546.27,3533.84,1644.31,8412.94,217.71,531.11,4798.65,15814.22,280.89,1598.71,1425.8,805.16,2122.5,2545.17,13770.46,9436.39,5503.5
